Species,FMAXE,D,HF,LF,B,SR
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Taphozous melanopogon Andaman,26.46509,3.807259,33.96306,26.76746,7.195594,1.889967
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,27.59164,3.937667,34.04322,26.29403,7.749187,1.967964
Taphozous melanopogon Andaman,28.29191,2.732799,34.42846,26.48167,7.94679,2.907931
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,28.98544,3.385653,34.00126,26.67502,7.326244,2.163909
Taphozous melanopogon Andaman,29.78973,3.287781,34.49734,27.29583,7.20151,2.190386
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,27.65892,3.539112,34.03412,25.52691,8.507218,2.403772
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,26.7995,3.848501,34.40046,25.56896,8.831503,2.294791
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,27.79028,3.525708,34.0608,25.60809,8.452708,2.39745
Taphozous melanopogon Andaman,28.60357,3.205687,33.58763,27.38344,6.204187,1.935369
Taphozous melanopogon Andaman,27.66071,2.701213,33.67958,26.14874,7.530835,2.787946
Taphozous melanopogon Andaman,27.88544,3.681029,34.35618,27.39264,6.963539,1.891737
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,27.54165,2.850819,33.73904,26.29601,7.443023,2.610837
Taphozous melanopogon Andaman,26.95116,2.87989,34.24716,26.50622,7.740942,2.687929
Taphozous melanopogon Andaman,26.93559,2.594714,33.67342,25.76379,7.909631,3.048363
Taphozous melanopogon Andaman,28.58747,2.716584,33.79831,26.47629,7.322015,2.695303
Taphozous melanopogon Andaman,29.62923,3.516782,34.41538,26.87961,7.535767,2.142802
Taphozous melanopogon Andaman,27.47646,2.976327,34.52765,26.99523,7.53242,2.530777
Taphozous melanopogon Andaman,28.97898,3.258318,33.49255,26.01052,7.482028,2.296286
Tylonycteris malayana,43.99381,2.243218,81.49508,38.62935,42.86573,19.10904
Tylonycteris malayana,40.78018,1.240764,81.72526,40.11499,41.61028,33.536
Tylonycteris malayana,43.78302,2.449639,90.94995,38.9125,52.03745,21.24291
Tylonycteris malayana,44.84243,2.279854,89.76617,38.43456,51.33162,22.5153
Tylonycteris malayana,44.21138,1.526128,91.21287,40.01398,51.19889,33.54823
Tylonycteris malayana,39.1476,2.26186,91.66506,39.48148,52.18358,23.07109
Tylonycteris malayana,41.44893,2.400323,86.18322,37.63122,48.55201,20.22728
Tylonycteris malayana,38.32728,1.789099,89.25905,40.75884,48.50021,27.10874
Tylonycteris malayana,44.21138,1.526128,91.21287,40.01398,51.19889,33.54823
Tylonycteris malayana,45.79189,2.24479,81.85176,38.91653,42.93523,19.12662
Tylonycteris malayana,44.84243,2.279854,89.76617,38.43456,51.33162,22.5153
Tylonycteris malayana,43.96784,2.267967,94.15268,37.95835,56.19433,24.77741
Tylonycteris malayana,45.10242,2.45588,85.6343,40.25627,45.37803,18.4773
Tylonycteris malayana,40.78018,1.240764,81.72526,40.11499,41.61028,33.536
Tylonycteris malayana,43.31143,1.629235,94.14427,38.60976,55.5345,34.08625
Tylonycteris malayana,43.78302,2.449639,90.94995,38.9125,52.03745,21.24291
Tylonycteris malayana,38.32728,1.789099,89.25905,40.75884,48.50021,27.10874
Tylonycteris malayana,43.90582,1.691743,81.27567,39.80003,41.47564,24.51652
Tylonycteris malayana,42.48768,2.031432,92.52815,39.23668,53.29146,26.23345
Tylonycteris malayana,40.66368,1.973078,85.6576,40.16422,45.49337,23.05706
Tylonycteris malayana,44.01303,2.003199,95.67634,40.04238,55.63397,27.77257
Tylonycteris malayana,43.96784,2.267967,94.15268,37.95835,56.19433,24.77741
Tylonycteris malayana,40.66368,1.973078,85.6576,40.16422,45.49337,23.05706
Tylonycteris malayana,42.29396,1.387499,94.64112,39.17999,55.46113,39.97201
Tylonycteris malayana,45.61042,1.925912,85.4909,40.18156,45.30934,23.52617
Tylonycteris malayana,41.35267,1.310448,84.20832,39.80301,44.40531,33.8856
Tylonycteris malayana,41.35267,1.310448,84.20832,39.80301,44.40531,33.8856
Tylonycteris malayana,45.63531,2.313993,81.44875,38.3568,43.09195,18.62233
Tylonycteris malayana,44.86203,1.857967,86.04402,40.63079,45.41323,24.44242
Tylonycteris malayana,41.17719,1.664094,81.68392,38.05619,43.62773,26.2171
Tylonycteris malayana,45.51394,2.032283,85.32172,40.59532,44.72639,22.00795
Tylonycteris malayana,43.78302,2.449639,90.94995,38.9125,52.03745,21.24291
Tylonycteris malayana,43.11592,1.300818,92.49636,39.79796,52.69841,40.51175
Tylonycteris malayana,45.79189,2.24479,81.85176,38.91653,42.93523,19.12662
Tylonycteris malayana,42.87377,2.2849,86.18085,39.3159,46.86495,20.51072
Tylonycteris malayana,39.74133,1.547512,83.26033,38.68021,44.58012,28.8076
Tylonycteris malayana,43.11592,1.300818,92.49636,39.79796,52.69841,40.51175
Tylonycteris malayana,39.1476,2.26186,91.66506,39.48148,52.18358,23.07109
Tylonycteris malayana,42.42997,1.563089,87.23804,41.15365,46.08439,29.4829
Tylonycteris malayana,42.42997,1.563089,87.23804,41.15365,46.08439,29.4829
Tylonycteris malayana,42.48768,2.031432,92.52815,39.23668,53.29146,26.23345
Tylonycteris malayana,45.51394,2.032283,85.32172,40.59532,44.72639,22.00795
Tylonycteris malayana,44.53675,2.172601,91.43229,38.97338,52.45891,24.14567
Tylonycteris malayana,42.44228,2.370593,85.02719,39.25071,45.77648,19.31014
Tylonycteris malayana,44.53675,2.172601,91.43229,38.97338,52.45891,24.14567
Tylonycteris malayana,39.74133,1.547512,83.26033,38.68021,44.58012,28.8076
Tylonycteris malayana,45.10242,2.45588,85.6343,40.25627,45.37803,18.4773
Tylonycteris malayana,41.3195,1.363011,86.2833,39.8042,46.4791,34.10032
Tylonycteris malayana,44.53675,2.172601,91.43229,38.97338,52.45891,24.14567
Tylonycteris malayana,41.17719,1.664094,81.68392,38.05619,43.62773,26.2171
Tylonycteris malayana,42.26338,1.961545,83.53838,38.36521,45.17318,23.02939
Tylonycteris malayana,43.99381,2.243218,81.49508,38.62935,42.86573,19.10904
Tylonycteris malayana,39.1476,2.26186,91.66506,39.48148,52.18358,23.07109
Tylonycteris malayana,39.92668,1.36557,85.52256,37.30622,48.21634,35.30859
Tylonycteris malayana,42.29396,1.387499,94.64112,39.17999,55.46113,39.97201
Tylonycteris malayana,40.78018,1.240764,81.72526,40.11499,41.61028,33.536
Tylonycteris malayana,45.33001,1.39298,86.59242,38.86212,47.7303,34.26488
Tylonycteris malayana,41.01252,1.28304,96.10385,37.25948,58.84436,45.86322
Tylonycteris malayana,42.43908,2.024358,94.28938,38.47256,55.81682,27.5726
Tylonycteris malayana,45.79189,2.24479,81.85176,38.91653,42.93523,19.12662
Tylonycteris malayana,39.1476,2.26186,91.66506,39.48148,52.18358,23.07109
Tylonycteris malayana,45.0021,2.016855,88.98822,40.09707,48.89115,24.24128
Tylonycteris malayana,42.43908,2.024358,94.28938,38.47256,55.81682,27.5726
Tylonycteris malayana,42.42997,1.563089,87.23804,41.15365,46.08439,29.4829
Tylonycteris malayana,44.84243,2.279854,89.76617,38.43456,51.33162,22.5153
Tylonycteris malayana,39.74133,1.547512,83.26033,38.68021,44.58012,28.8076
Tylonycteris malayana,38.86512,2.522831,91.13766,38.18113,52.95653,20.99091
Tylonycteris malayana,43.43025,2.04862,83.95869,39.3163,44.64239,21.79144
Tylonycteris malayana,41.17719,1.664094,81.68392,38.05619,43.62773,26.2171
Tylonycteris malayana,45.63531,2.313993,81.44875,38.3568,43.09195,18.62233
Tylonycteris malayana,41.92213,2.109851,83.41202,37.65757,45.75444,21.6861
Tylonycteris malayana,42.87377,2.2849,86.18085,39.3159,46.86495,20.51072
Tylonycteris malayana,44.05403,2.409556,93.12361,41.18749,51.93612,21.55423
Tylonycteris malayana,40.66368,1.973078,85.6576,40.16422,45.49337,23.05706
Tylonycteris malayana,45.51394,2.032283,85.32172,40.59532,44.72639,22.00795
